,image_80x64_path,image_80x64_filename,image_80x64_dim,image_160x128_path,image_160x128_filename,image_160x128_dim,image_320x256_path,image_320x256_filename,image_320x256_dim,image_640x512_path,image_640x512_filename,image_640x512_dim,image_1280x1024_path,image_1280x1024_filename,image_1280x1024_dim
2789,/l/vision/v5/sragas/DTU_patches/img80x64/scan23_depth_map_0037_x64.png,scan23_depth_map_0037_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan23_depth_map_0037_x128.png,scan23_depth_map_0037_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan23_depth_map_0037_x256.png,scan23_depth_map_0037_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan23_depth_map_0037_x512.png,scan23_depth_map_0037_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan23_depth_map_0037_x1024.png,scan23_depth_map_0037_x1024.png,1024x1280
944,/l/vision/v5/sragas/DTU_patches/img80x64/scan113_depth_map_0048_x64.png,scan113_depth_map_0048_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan113_depth_map_0048_x128.png,scan113_depth_map_0048_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan113_depth_map_0048_x256.png,scan113_depth_map_0048_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan113_depth_map_0048_x512.png,scan113_depth_map_0048_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan113_depth_map_0048_x1024.png,scan113_depth_map_0048_x1024.png,1024x1280
6317,/l/vision/v5/sragas/DTU_patches/img80x64/scan73_depth_map_0045_x64.png,scan73_depth_map_0045_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan73_depth_map_0045_x128.png,scan73_depth_map_0045_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan73_depth_map_0045_x256.png,scan73_depth_map_0045_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan73_depth_map_0045_x512.png,scan73_depth_map_0045_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan73_depth_map_0045_x1024.png,scan73_depth_map_0045_x1024.png,1024x1280
6587,/l/vision/v5/sragas/DTU_patches/img80x64/scan77_depth_map_0059_x64.png,scan77_depth_map_0059_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan77_depth_map_0059_x128.png,scan77_depth_map_0059_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan77_depth_map_0059_x256.png,scan77_depth_map_0059_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan77_depth_map_0059_x512.png,scan77_depth_map_0059_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan77_depth_map_0059_x1024.png,scan77_depth_map_0059_x1024.png,1024x1280
12,/l/vision/v5/sragas/DTU_patches/img80x64/scan100_depth_map_0012_x64.png,scan100_depth_map_0012_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan100_depth_map_0012_x128.png,scan100_depth_map_0012_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan100_depth_map_0012_x256.png,scan100_depth_map_0012_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan100_depth_map_0012_x512.png,scan100_depth_map_0012_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan100_depth_map_0012_x1024.png,scan100_depth_map_0012_x1024.png,1024x1280
1117,/l/vision/v5/sragas/DTU_patches/img80x64/scan116_depth_map_0029_x64.png,scan116_depth_map_0029_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan116_depth_map_0029_x128.png,scan116_depth_map_0029_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan116_depth_map_0029_x256.png,scan116_depth_map_0029_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan116_depth_map_0029_x512.png,scan116_depth_map_0029_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan116_depth_map_0029_x1024.png,scan116_depth_map_0029_x1024.png,1024x1280
5783,/l/vision/v5/sragas/DTU_patches/img80x64/scan66_depth_map_0023_x64.png,scan66_depth_map_0023_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan66_depth_map_0023_x128.png,scan66_depth_map_0023_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan66_depth_map_0023_x256.png,scan66_depth_map_0023_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan66_depth_map_0023_x512.png,scan66_depth_map_0023_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan66_depth_map_0023_x1024.png,scan66_depth_map_0023_x1024.png,1024x1280
7762,/l/vision/v5/sragas/DTU_patches/img80x64/scan98_depth_map_0018_x64.png,scan98_depth_map_0018_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan98_depth_map_0018_x128.png,scan98_depth_map_0018_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan98_depth_map_0018_x256.png,scan98_depth_map_0018_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan98_depth_map_0018_x512.png,scan98_depth_map_0018_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan98_depth_map_0018_x1024.png,scan98_depth_map_0018_x1024.png,1024x1280
3458,/l/vision/v5/sragas/DTU_patches/img80x64/scan33_depth_map_0002_x64.png,scan33_depth_map_0002_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan33_depth_map_0002_x128.png,scan33_depth_map_0002_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan33_depth_map_0002_x256.png,scan33_depth_map_0002_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan33_depth_map_0002_x512.png,scan33_depth_map_0002_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan33_depth_map_0002_x1024.png,scan33_depth_map_0002_x1024.png,1024x1280
3055,/l/vision/v5/sragas/DTU_patches/img80x64/scan27_depth_map_0047_x64.png,scan27_depth_map_0047_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan27_depth_map_0047_x128.png,scan27_depth_map_0047_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan27_depth_map_0047_x256.png,scan27_depth_map_0047_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan27_depth_map_0047_x512.png,scan27_depth_map_0047_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan27_depth_map_0047_x1024.png,scan27_depth_map_0047_x1024.png,1024x1280
6120,/l/vision/v5/sragas/DTU_patches/img80x64/scan70_depth_map_0040_x64.png,scan70_depth_map_0040_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan70_depth_map_0040_x128.png,scan70_depth_map_0040_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan70_depth_map_0040_x256.png,scan70_depth_map_0040_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan70_depth_map_0040_x512.png,scan70_depth_map_0040_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan70_depth_map_0040_x1024.png,scan70_depth_map_0040_x1024.png,1024x1280
1319,/l/vision/v5/sragas/DTU_patches/img80x64/scan119_depth_map_0039_x64.png,scan119_depth_map_0039_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan119_depth_map_0039_x128.png,scan119_depth_map_0039_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan119_depth_map_0039_x256.png,scan119_depth_map_0039_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan119_depth_map_0039_x512.png,scan119_depth_map_0039_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan119_depth_map_0039_x1024.png,scan119_depth_map_0039_x1024.png,1024x1280
779,/l/vision/v5/sragas/DTU_patches/img80x64/scan111_depth_map_0011_x64.png,scan111_depth_map_0011_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan111_depth_map_0011_x128.png,scan111_depth_map_0011_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan111_depth_map_0011_x256.png,scan111_depth_map_0011_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan111_depth_map_0011_x512.png,scan111_depth_map_0011_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan111_depth_map_0011_x1024.png,scan111_depth_map_0011_x1024.png,1024x1280
7752,/l/vision/v5/sragas/DTU_patches/img80x64/scan98_depth_map_0008_x64.png,scan98_depth_map_0008_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan98_depth_map_0008_x128.png,scan98_depth_map_0008_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan98_depth_map_0008_x256.png,scan98_depth_map_0008_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan98_depth_map_0008_x512.png,scan98_depth_map_0008_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan98_depth_map_0008_x1024.png,scan98_depth_map_0008_x1024.png,1024x1280
7258,/l/vision/v5/sragas/DTU_patches/img80x64/scan90_depth_map_0026_x64.png,scan90_depth_map_0026_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan90_depth_map_0026_x128.png,scan90_depth_map_0026_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan90_depth_map_0026_x256.png,scan90_depth_map_0026_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan90_depth_map_0026_x512.png,scan90_depth_map_0026_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan90_depth_map_0026_x1024.png,scan90_depth_map_0026_x1024.png,1024x1280
3542,/l/vision/v5/sragas/DTU_patches/img80x64/scan34_depth_map_0022_x64.png,scan34_depth_map_0022_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan34_depth_map_0022_x128.png,scan34_depth_map_0022_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan34_depth_map_0022_x256.png,scan34_depth_map_0022_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan34_depth_map_0022_x512.png,scan34_depth_map_0022_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan34_depth_map_0022_x1024.png,scan34_depth_map_0022_x1024.png,1024x1280
3686,/l/vision/v5/sragas/DTU_patches/img80x64/scan36_depth_map_0038_x64.png,scan36_depth_map_0038_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan36_depth_map_0038_x128.png,scan36_depth_map_0038_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan36_depth_map_0038_x256.png,scan36_depth_map_0038_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan36_depth_map_0038_x512.png,scan36_depth_map_0038_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan36_depth_map_0038_x1024.png,scan36_depth_map_0038_x1024.png,1024x1280
5296,/l/vision/v5/sragas/DTU_patches/img80x64/scan59_depth_map_0048_x64.png,scan59_depth_map_0048_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan59_depth_map_0048_x128.png,scan59_depth_map_0048_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan59_depth_map_0048_x256.png,scan59_depth_map_0048_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan59_depth_map_0048_x512.png,scan59_depth_map_0048_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan59_depth_map_0048_x1024.png,scan59_depth_map_0048_x1024.png,1024x1280
653,/l/vision/v5/sragas/DTU_patches/img80x64/scan10_depth_map_0013_x64.png,scan10_depth_map_0013_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan10_depth_map_0013_x128.png,scan10_depth_map_0013_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan10_depth_map_0013_x256.png,scan10_depth_map_0013_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan10_depth_map_0013_x512.png,scan10_depth_map_0013_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan10_depth_map_0013_x1024.png,scan10_depth_map_0013_x1024.png,1024x1280
2477,/l/vision/v5/sragas/DTU_patches/img80x64/scan19_depth_map_0045_x64.png,scan19_depth_map_0045_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan19_depth_map_0045_x128.png,scan19_depth_map_0045_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan19_depth_map_0045_x256.png,scan19_depth_map_0045_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan19_depth_map_0045_x512.png,scan19_depth_map_0045_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan19_depth_map_0045_x1024.png,scan19_depth_map_0045_x1024.png,1024x1280
4439,/l/vision/v5/sragas/DTU_patches/img80x64/scan47_depth_map_0023_x64.png,scan47_depth_map_0023_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan47_depth_map_0023_x128.png,scan47_depth_map_0023_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan47_depth_map_0023_x256.png,scan47_depth_map_0023_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan47_depth_map_0023_x512.png,scan47_depth_map_0023_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan47_depth_map_0023_x1024.png,scan47_depth_map_0023_x1024.png,1024x1280
3309,/l/vision/v5/sragas/DTU_patches/img80x64/scan30_depth_map_0045_x64.png,scan30_depth_map_0045_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan30_depth_map_0045_x128.png,scan30_depth_map_0045_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan30_depth_map_0045_x256.png,scan30_depth_map_0045_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan30_depth_map_0045_x512.png,scan30_depth_map_0045_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan30_depth_map_0045_x1024.png,scan30_depth_map_0045_x1024.png,1024x1280
6716,/l/vision/v5/sragas/DTU_patches/img80x64/scan82_depth_map_0060_x64.png,scan82_depth_map_0060_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan82_depth_map_0060_x128.png,scan82_depth_map_0060_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan82_depth_map_0060_x256.png,scan82_depth_map_0060_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan82_depth_map_0060_x512.png,scan82_depth_map_0060_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan82_depth_map_0060_x1024.png,scan82_depth_map_0060_x1024.png,1024x1280
5284,/l/vision/v5/sragas/DTU_patches/img80x64/scan59_depth_map_0036_x64.png,scan59_depth_map_0036_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan59_depth_map_0036_x128.png,scan59_depth_map_0036_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan59_depth_map_0036_x256.png,scan59_depth_map_0036_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan59_depth_map_0036_x512.png,scan59_depth_map_0036_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan59_depth_map_0036_x1024.png,scan59_depth_map_0036_x1024.png,1024x1280
3080,/l/vision/v5/sragas/DTU_patches/img80x64/scan28_depth_map_0008_x64.png,scan28_depth_map_0008_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan28_depth_map_0008_x128.png,scan28_depth_map_0008_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan28_depth_map_0008_x256.png,scan28_depth_map_0008_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan28_depth_map_0008_x512.png,scan28_depth_map_0008_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan28_depth_map_0008_x1024.png,scan28_depth_map_0008_x1024.png,1024x1280
7733,/l/vision/v5/sragas/DTU_patches/img80x64/scan97_depth_map_0053_x64.png,scan97_depth_map_0053_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan97_depth_map_0053_x128.png,scan97_depth_map_0053_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan97_depth_map_0053_x256.png,scan97_depth_map_0053_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan97_depth_map_0053_x512.png,scan97_depth_map_0053_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan97_depth_map_0053_x1024.png,scan97_depth_map_0053_x1024.png,1024x1280
6885,/l/vision/v5/sragas/DTU_patches/img80x64/scan85_depth_map_0037_x64.png,scan85_depth_map_0037_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan85_depth_map_0037_x128.png,scan85_depth_map_0037_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan85_depth_map_0037_x256.png,scan85_depth_map_0037_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan85_depth_map_0037_x512.png,scan85_depth_map_0037_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan85_depth_map_0037_x1024.png,scan85_depth_map_0037_x1024.png,1024x1280
6406,/l/vision/v5/sragas/DTU_patches/img80x64/scan75_depth_map_0006_x64.png,scan75_depth_map_0006_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan75_depth_map_0006_x128.png,scan75_depth_map_0006_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan75_depth_map_0006_x256.png,scan75_depth_map_0006_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan75_depth_map_0006_x512.png,scan75_depth_map_0006_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan75_depth_map_0006_x1024.png,scan75_depth_map_0006_x1024.png,1024x1280
3049,/l/vision/v5/sragas/DTU_patches/img80x64/scan27_depth_map_0041_x64.png,scan27_depth_map_0041_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan27_depth_map_0041_x128.png,scan27_depth_map_0041_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan27_depth_map_0041_x256.png,scan27_depth_map_0041_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan27_depth_map_0041_x512.png,scan27_depth_map_0041_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan27_depth_map_0041_x1024.png,scan27_depth_map_0041_x1024.png,1024x1280
5786,/l/vision/v5/sragas/DTU_patches/img80x64/scan66_depth_map_0026_x64.png,scan66_depth_map_0026_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan66_depth_map_0026_x128.png,scan66_depth_map_0026_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan66_depth_map_0026_x256.png,scan66_depth_map_0026_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan66_depth_map_0026_x512.png,scan66_depth_map_0026_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan66_depth_map_0026_x1024.png,scan66_depth_map_0026_x1024.png,1024x1280
2908,/l/vision/v5/sragas/DTU_patches/img80x64/scan25_depth_map_0028_x64.png,scan25_depth_map_0028_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan25_depth_map_0028_x128.png,scan25_depth_map_0028_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan25_depth_map_0028_x256.png,scan25_depth_map_0028_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan25_depth_map_0028_x512.png,scan25_depth_map_0028_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan25_depth_map_0028_x1024.png,scan25_depth_map_0028_x1024.png,1024x1280
5717,/l/vision/v5/sragas/DTU_patches/img80x64/scan65_depth_map_0021_x64.png,scan65_depth_map_0021_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan65_depth_map_0021_x128.png,scan65_depth_map_0021_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan65_depth_map_0021_x256.png,scan65_depth_map_0021_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan65_depth_map_0021_x512.png,scan65_depth_map_0021_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan65_depth_map_0021_x1024.png,scan65_depth_map_0021_x1024.png,1024x1280
5516,/l/vision/v5/sragas/DTU_patches/img80x64/scan62_depth_map_0012_x64.png,scan62_depth_map_0012_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan62_depth_map_0012_x128.png,scan62_depth_map_0012_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan62_depth_map_0012_x256.png,scan62_depth_map_0012_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan62_depth_map_0012_x512.png,scan62_depth_map_0012_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan62_depth_map_0012_x1024.png,scan62_depth_map_0012_x1024.png,1024x1280
570,/l/vision/v5/sragas/DTU_patches/img80x64/scan108_depth_map_0058_x64.png,scan108_depth_map_0058_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan108_depth_map_0058_x128.png,scan108_depth_map_0058_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan108_depth_map_0058_x256.png,scan108_depth_map_0058_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan108_depth_map_0058_x512.png,scan108_depth_map_0058_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan108_depth_map_0058_x1024.png,scan108_depth_map_0058_x1024.png,1024x1280
1448,/l/vision/v5/sragas/DTU_patches/img80x64/scan120_depth_map_0040_x64.png,scan120_depth_map_0040_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan120_depth_map_0040_x128.png,scan120_depth_map_0040_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan120_depth_map_0040_x256.png,scan120_depth_map_0040_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan120_depth_map_0040_x512.png,scan120_depth_map_0040_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan120_depth_map_0040_x1024.png,scan120_depth_map_0040_x1024.png,1024x1280
4141,/l/vision/v5/sragas/DTU_patches/img80x64/scan42_depth_map_0045_x64.png,scan42_depth_map_0045_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan42_depth_map_0045_x128.png,scan42_depth_map_0045_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan42_depth_map_0045_x256.png,scan42_depth_map_0045_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan42_depth_map_0045_x512.png,scan42_depth_map_0045_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan42_depth_map_0045_x1024.png,scan42_depth_map_0045_x1024.png,1024x1280
3973,/l/vision/v5/sragas/DTU_patches/img80x64/scan40_depth_map_0005_x64.png,scan40_depth_map_0005_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan40_depth_map_0005_x128.png,scan40_depth_map_0005_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan40_depth_map_0005_x256.png,scan40_depth_map_0005_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan40_depth_map_0005_x512.png,scan40_depth_map_0005_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan40_depth_map_0005_x1024.png,scan40_depth_map_0005_x1024.png,1024x1280
6912,/l/vision/v5/sragas/DTU_patches/img80x64/scan86_depth_map_0000_x64.png,scan86_depth_map_0000_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan86_depth_map_0000_x128.png,scan86_depth_map_0000_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan86_depth_map_0000_x256.png,scan86_depth_map_0000_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan86_depth_map_0000_x512.png,scan86_depth_map_0000_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan86_depth_map_0000_x1024.png,scan86_depth_map_0000_x1024.png,1024x1280
7877,/l/vision/v5/sragas/DTU_patches/img80x64/scan9_depth_map_0005_x64.png,scan9_depth_map_0005_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan9_depth_map_0005_x128.png,scan9_depth_map_0005_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan9_depth_map_0005_x256.png,scan9_depth_map_0005_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan9_depth_map_0005_x512.png,scan9_depth_map_0005_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan9_depth_map_0005_x1024.png,scan9_depth_map_0005_x1024.png,1024x1280
1745,/l/vision/v5/sragas/DTU_patches/img80x64/scan125_depth_map_0017_x64.png,scan125_depth_map_0017_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan125_depth_map_0017_x128.png,scan125_depth_map_0017_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan125_depth_map_0017_x256.png,scan125_depth_map_0017_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan125_depth_map_0017_x512.png,scan125_depth_map_0017_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan125_depth_map_0017_x1024.png,scan125_depth_map_0017_x1024.png,1024x1280
2741,/l/vision/v5/sragas/DTU_patches/img80x64/scan22_depth_map_0053_x64.png,scan22_depth_map_0053_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan22_depth_map_0053_x128.png,scan22_depth_map_0053_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan22_depth_map_0053_x256.png,scan22_depth_map_0053_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan22_depth_map_0053_x512.png,scan22_depth_map_0053_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan22_depth_map_0053_x1024.png,scan22_depth_map_0053_x1024.png,1024x1280
1590,/l/vision/v5/sragas/DTU_patches/img80x64/scan122_depth_map_0054_x64.png,scan122_depth_map_0054_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan122_depth_map_0054_x128.png,scan122_depth_map_0054_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan122_depth_map_0054_x256.png,scan122_depth_map_0054_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan122_depth_map_0054_x512.png,scan122_depth_map_0054_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan122_depth_map_0054_x1024.png,scan122_depth_map_0054_x1024.png,1024x1280
