,image_80x64_path,image_80x64_filename,image_80x64_dim,image_160x128_path,image_160x128_filename,image_160x128_dim,image_320x256_path,image_320x256_filename,image_320x256_dim,image_640x512_path,image_640x512_filename,image_640x512_dim,image_1280x1024_path,image_1280x1024_filename,image_1280x1024_dim
5918,/l/vision/v5/sragas/DTU_patches/img80x64/scan68_depth_map_0030_x64.png,scan68_depth_map_0030_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan68_depth_map_0030_x128.png,scan68_depth_map_0030_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan68_depth_map_0030_x256.png,scan68_depth_map_0030_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan68_depth_map_0030_x512.png,scan68_depth_map_0030_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan68_depth_map_0030_x1024.png,scan68_depth_map_0030_x1024.png,1024x1280
3919,/l/vision/v5/sragas/DTU_patches/img80x64/scan3_depth_map_0015_x64.png,scan3_depth_map_0015_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan3_depth_map_0015_x128.png,scan3_depth_map_0015_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan3_depth_map_0015_x256.png,scan3_depth_map_0015_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan3_depth_map_0015_x512.png,scan3_depth_map_0015_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan3_depth_map_0015_x1024.png,scan3_depth_map_0015_x1024.png,1024x1280
3138,/l/vision/v5/sragas/DTU_patches/img80x64/scan29_depth_map_0002_x64.png,scan29_depth_map_0002_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan29_depth_map_0002_x128.png,scan29_depth_map_0002_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan29_depth_map_0002_x256.png,scan29_depth_map_0002_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan29_depth_map_0002_x512.png,scan29_depth_map_0002_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan29_depth_map_0002_x1024.png,scan29_depth_map_0002_x1024.png,1024x1280
7081,/l/vision/v5/sragas/DTU_patches/img80x64/scan88_depth_map_0041_x64.png,scan88_depth_map_0041_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan88_depth_map_0041_x128.png,scan88_depth_map_0041_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan88_depth_map_0041_x256.png,scan88_depth_map_0041_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan88_depth_map_0041_x512.png,scan88_depth_map_0041_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan88_depth_map_0041_x1024.png,scan88_depth_map_0041_x1024.png,1024x1280
4073,/l/vision/v5/sragas/DTU_patches/img80x64/scan41_depth_map_0041_x64.png,scan41_depth_map_0041_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan41_depth_map_0041_x128.png,scan41_depth_map_0041_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan41_depth_map_0041_x256.png,scan41_depth_map_0041_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan41_depth_map_0041_x512.png,scan41_depth_map_0041_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan41_depth_map_0041_x1024.png,scan41_depth_map_0041_x1024.png,1024x1280
6821,/l/vision/v5/sragas/DTU_patches/img80x64/scan84_depth_map_0037_x64.png,scan84_depth_map_0037_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan84_depth_map_0037_x128.png,scan84_depth_map_0037_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan84_depth_map_0037_x256.png,scan84_depth_map_0037_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan84_depth_map_0037_x512.png,scan84_depth_map_0037_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan84_depth_map_0037_x1024.png,scan84_depth_map_0037_x1024.png,1024x1280
3229,/l/vision/v5/sragas/DTU_patches/img80x64/scan2_depth_map_0029_x64.png,scan2_depth_map_0029_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan2_depth_map_0029_x128.png,scan2_depth_map_0029_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan2_depth_map_0029_x256.png,scan2_depth_map_0029_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan2_depth_map_0029_x512.png,scan2_depth_map_0029_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan2_depth_map_0029_x1024.png,scan2_depth_map_0029_x1024.png,1024x1280
1826,/l/vision/v5/sragas/DTU_patches/img80x64/scan126_depth_map_0034_x64.png,scan126_depth_map_0034_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan126_depth_map_0034_x128.png,scan126_depth_map_0034_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan126_depth_map_0034_x256.png,scan126_depth_map_0034_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan126_depth_map_0034_x512.png,scan126_depth_map_0034_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan126_depth_map_0034_x1024.png,scan126_depth_map_0034_x1024.png,1024x1280
593,/l/vision/v5/sragas/DTU_patches/img80x64/scan109_depth_map_0017_x64.png,scan109_depth_map_0017_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan109_depth_map_0017_x128.png,scan109_depth_map_0017_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan109_depth_map_0017_x256.png,scan109_depth_map_0017_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan109_depth_map_0017_x512.png,scan109_depth_map_0017_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan109_depth_map_0017_x1024.png,scan109_depth_map_0017_x1024.png,1024x1280
2725,/l/vision/v5/sragas/DTU_patches/img80x64/scan22_depth_map_0037_x64.png,scan22_depth_map_0037_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan22_depth_map_0037_x128.png,scan22_depth_map_0037_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan22_depth_map_0037_x256.png,scan22_depth_map_0037_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan22_depth_map_0037_x512.png,scan22_depth_map_0037_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan22_depth_map_0037_x1024.png,scan22_depth_map_0037_x1024.png,1024x1280
4137,/l/vision/v5/sragas/DTU_patches/img80x64/scan42_depth_map_0041_x64.png,scan42_depth_map_0041_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan42_depth_map_0041_x128.png,scan42_depth_map_0041_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan42_depth_map_0041_x256.png,scan42_depth_map_0041_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan42_depth_map_0041_x512.png,scan42_depth_map_0041_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan42_depth_map_0041_x1024.png,scan42_depth_map_0041_x1024.png,1024x1280
560,/l/vision/v5/sragas/DTU_patches/img80x64/scan108_depth_map_0048_x64.png,scan108_depth_map_0048_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan108_depth_map_0048_x128.png,scan108_depth_map_0048_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan108_depth_map_0048_x256.png,scan108_depth_map_0048_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan108_depth_map_0048_x512.png,scan108_depth_map_0048_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan108_depth_map_0048_x1024.png,scan108_depth_map_0048_x1024.png,1024x1280
6221,/l/vision/v5/sragas/DTU_patches/img80x64/scan72_depth_map_0013_x64.png,scan72_depth_map_0013_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan72_depth_map_0013_x128.png,scan72_depth_map_0013_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan72_depth_map_0013_x256.png,scan72_depth_map_0013_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan72_depth_map_0013_x512.png,scan72_depth_map_0013_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan72_depth_map_0013_x1024.png,scan72_depth_map_0013_x1024.png,1024x1280
6465,/l/vision/v5/sragas/DTU_patches/img80x64/scan76_depth_map_0001_x64.png,scan76_depth_map_0001_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan76_depth_map_0001_x128.png,scan76_depth_map_0001_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan76_depth_map_0001_x256.png,scan76_depth_map_0001_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan76_depth_map_0001_x512.png,scan76_depth_map_0001_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan76_depth_map_0001_x1024.png,scan76_depth_map_0001_x1024.png,1024x1280
243,/l/vision/v5/sragas/DTU_patches/img80x64/scan103_depth_map_0051_x64.png,scan103_depth_map_0051_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan103_depth_map_0051_x128.png,scan103_depth_map_0051_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan103_depth_map_0051_x256.png,scan103_depth_map_0051_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan103_depth_map_0051_x512.png,scan103_depth_map_0051_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan103_depth_map_0051_x1024.png,scan103_depth_map_0051_x1024.png,1024x1280
4437,/l/vision/v5/sragas/DTU_patches/img80x64/scan47_depth_map_0021_x64.png,scan47_depth_map_0021_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan47_depth_map_0021_x128.png,scan47_depth_map_0021_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan47_depth_map_0021_x256.png,scan47_depth_map_0021_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan47_depth_map_0021_x512.png,scan47_depth_map_0021_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan47_depth_map_0021_x1024.png,scan47_depth_map_0021_x1024.png,1024x1280
5502,/l/vision/v5/sragas/DTU_patches/img80x64/scan61_depth_map_0062_x64.png,scan61_depth_map_0062_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan61_depth_map_0062_x128.png,scan61_depth_map_0062_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan61_depth_map_0062_x256.png,scan61_depth_map_0062_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan61_depth_map_0062_x512.png,scan61_depth_map_0062_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan61_depth_map_0062_x1024.png,scan61_depth_map_0062_x1024.png,1024x1280
405,/l/vision/v5/sragas/DTU_patches/img80x64/scan106_depth_map_0021_x64.png,scan106_depth_map_0021_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan106_depth_map_0021_x128.png,scan106_depth_map_0021_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan106_depth_map_0021_x256.png,scan106_depth_map_0021_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan106_depth_map_0021_x512.png,scan106_depth_map_0021_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan106_depth_map_0021_x1024.png,scan106_depth_map_0021_x1024.png,1024x1280
1442,/l/vision/v5/sragas/DTU_patches/img80x64/scan120_depth_map_0034_x64.png,scan120_depth_map_0034_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan120_depth_map_0034_x128.png,scan120_depth_map_0034_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan120_depth_map_0034_x256.png,scan120_depth_map_0034_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan120_depth_map_0034_x512.png,scan120_depth_map_0034_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan120_depth_map_0034_x1024.png,scan120_depth_map_0034_x1024.png,1024x1280
261,/l/vision/v5/sragas/DTU_patches/img80x64/scan104_depth_map_0005_x64.png,scan104_depth_map_0005_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan104_depth_map_0005_x128.png,scan104_depth_map_0005_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan104_depth_map_0005_x256.png,scan104_depth_map_0005_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan104_depth_map_0005_x512.png,scan104_depth_map_0005_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan104_depth_map_0005_x1024.png,scan104_depth_map_0005_x1024.png,1024x1280
6208,/l/vision/v5/sragas/DTU_patches/img80x64/scan72_depth_map_0000_x64.png,scan72_depth_map_0000_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan72_depth_map_0000_x128.png,scan72_depth_map_0000_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan72_depth_map_0000_x256.png,scan72_depth_map_0000_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan72_depth_map_0000_x512.png,scan72_depth_map_0000_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan72_depth_map_0000_x1024.png,scan72_depth_map_0000_x1024.png,1024x1280
7236,/l/vision/v5/sragas/DTU_patches/img80x64/scan90_depth_map_0004_x64.png,scan90_depth_map_0004_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan90_depth_map_0004_x128.png,scan90_depth_map_0004_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan90_depth_map_0004_x256.png,scan90_depth_map_0004_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan90_depth_map_0004_x512.png,scan90_depth_map_0004_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan90_depth_map_0004_x1024.png,scan90_depth_map_0004_x1024.png,1024x1280
1689,/l/vision/v5/sragas/DTU_patches/img80x64/scan124_depth_map_0025_x64.png,scan124_depth_map_0025_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan124_depth_map_0025_x128.png,scan124_depth_map_0025_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan124_depth_map_0025_x256.png,scan124_depth_map_0025_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan124_depth_map_0025_x512.png,scan124_depth_map_0025_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan124_depth_map_0025_x1024.png,scan124_depth_map_0025_x1024.png,1024x1280
1725,/l/vision/v5/sragas/DTU_patches/img80x64/scan124_depth_map_0061_x64.png,scan124_depth_map_0061_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan124_depth_map_0061_x128.png,scan124_depth_map_0061_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan124_depth_map_0061_x256.png,scan124_depth_map_0061_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan124_depth_map_0061_x512.png,scan124_depth_map_0061_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan124_depth_map_0061_x1024.png,scan124_depth_map_0061_x1024.png,1024x1280
4930,/l/vision/v5/sragas/DTU_patches/img80x64/scan54_depth_map_0002_x64.png,scan54_depth_map_0002_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan54_depth_map_0002_x128.png,scan54_depth_map_0002_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan54_depth_map_0002_x256.png,scan54_depth_map_0002_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan54_depth_map_0002_x512.png,scan54_depth_map_0002_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan54_depth_map_0002_x1024.png,scan54_depth_map_0002_x1024.png,1024x1280
2496,/l/vision/v5/sragas/DTU_patches/img80x64/scan1_depth_map_0000_x64.png,scan1_depth_map_0000_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan1_depth_map_0000_x128.png,scan1_depth_map_0000_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan1_depth_map_0000_x256.png,scan1_depth_map_0000_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan1_depth_map_0000_x512.png,scan1_depth_map_0000_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan1_depth_map_0000_x1024.png,scan1_depth_map_0000_x1024.png,1024x1280
5333,/l/vision/v5/sragas/DTU_patches/img80x64/scan5_depth_map_0021_x64.png,scan5_depth_map_0021_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan5_depth_map_0021_x128.png,scan5_depth_map_0021_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan5_depth_map_0021_x256.png,scan5_depth_map_0021_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan5_depth_map_0021_x512.png,scan5_depth_map_0021_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan5_depth_map_0021_x1024.png,scan5_depth_map_0021_x1024.png,1024x1280
340,/l/vision/v5/sragas/DTU_patches/img80x64/scan105_depth_map_0020_x64.png,scan105_depth_map_0020_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan105_depth_map_0020_x128.png,scan105_depth_map_0020_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan105_depth_map_0020_x256.png,scan105_depth_map_0020_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan105_depth_map_0020_x512.png,scan105_depth_map_0020_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan105_depth_map_0020_x1024.png,scan105_depth_map_0020_x1024.png,1024x1280
5538,/l/vision/v5/sragas/DTU_patches/img80x64/scan62_depth_map_0034_x64.png,scan62_depth_map_0034_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan62_depth_map_0034_x128.png,scan62_depth_map_0034_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan62_depth_map_0034_x256.png,scan62_depth_map_0034_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan62_depth_map_0034_x512.png,scan62_depth_map_0034_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan62_depth_map_0034_x1024.png,scan62_depth_map_0034_x1024.png,1024x1280
1601,/l/vision/v5/sragas/DTU_patches/img80x64/scan123_depth_map_0001_x64.png,scan123_depth_map_0001_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan123_depth_map_0001_x128.png,scan123_depth_map_0001_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan123_depth_map_0001_x256.png,scan123_depth_map_0001_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan123_depth_map_0001_x512.png,scan123_depth_map_0001_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan123_depth_map_0001_x1024.png,scan123_depth_map_0001_x1024.png,1024x1280
4576,/l/vision/v5/sragas/DTU_patches/img80x64/scan49_depth_map_0032_x64.png,scan49_depth_map_0032_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan49_depth_map_0032_x128.png,scan49_depth_map_0032_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan49_depth_map_0032_x256.png,scan49_depth_map_0032_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan49_depth_map_0032_x512.png,scan49_depth_map_0032_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan49_depth_map_0032_x1024.png,scan49_depth_map_0032_x1024.png,1024x1280
3725,/l/vision/v5/sragas/DTU_patches/img80x64/scan37_depth_map_0013_x64.png,scan37_depth_map_0013_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan37_depth_map_0013_x128.png,scan37_depth_map_0013_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan37_depth_map_0013_x256.png,scan37_depth_map_0013_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan37_depth_map_0013_x512.png,scan37_depth_map_0013_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan37_depth_map_0013_x1024.png,scan37_depth_map_0013_x1024.png,1024x1280
7853,/l/vision/v5/sragas/DTU_patches/img80x64/scan99_depth_map_0045_x64.png,scan99_depth_map_0045_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan99_depth_map_0045_x128.png,scan99_depth_map_0045_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan99_depth_map_0045_x256.png,scan99_depth_map_0045_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan99_depth_map_0045_x512.png,scan99_depth_map_0045_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan99_depth_map_0045_x1024.png,scan99_depth_map_0045_x1024.png,1024x1280
2785,/l/vision/v5/sragas/DTU_patches/img80x64/scan23_depth_map_0033_x64.png,scan23_depth_map_0033_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan23_depth_map_0033_x128.png,scan23_depth_map_0033_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan23_depth_map_0033_x256.png,scan23_depth_map_0033_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan23_depth_map_0033_x512.png,scan23_depth_map_0033_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan23_depth_map_0033_x1024.png,scan23_depth_map_0033_x1024.png,1024x1280
1523,/l/vision/v5/sragas/DTU_patches/img80x64/scan121_depth_map_0051_x64.png,scan121_depth_map_0051_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan121_depth_map_0051_x128.png,scan121_depth_map_0051_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan121_depth_map_0051_x256.png,scan121_depth_map_0051_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan121_depth_map_0051_x512.png,scan121_depth_map_0051_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan121_depth_map_0051_x1024.png,scan121_depth_map_0051_x1024.png,1024x1280
5916,/l/vision/v5/sragas/DTU_patches/img80x64/scan68_depth_map_0028_x64.png,scan68_depth_map_0028_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan68_depth_map_0028_x128.png,scan68_depth_map_0028_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan68_depth_map_0028_x256.png,scan68_depth_map_0028_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan68_depth_map_0028_x512.png,scan68_depth_map_0028_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan68_depth_map_0028_x1024.png,scan68_depth_map_0028_x1024.png,1024x1280
7046,/l/vision/v5/sragas/DTU_patches/img80x64/scan88_depth_map_0006_x64.png,scan88_depth_map_0006_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan88_depth_map_0006_x128.png,scan88_depth_map_0006_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan88_depth_map_0006_x256.png,scan88_depth_map_0006_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan88_depth_map_0006_x512.png,scan88_depth_map_0006_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan88_depth_map_0006_x1024.png,scan88_depth_map_0006_x1024.png,1024x1280
7348,/l/vision/v5/sragas/DTU_patches/img80x64/scan91_depth_map_0052_x64.png,scan91_depth_map_0052_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan91_depth_map_0052_x128.png,scan91_depth_map_0052_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan91_depth_map_0052_x256.png,scan91_depth_map_0052_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan91_depth_map_0052_x512.png,scan91_depth_map_0052_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan91_depth_map_0052_x1024.png,scan91_depth_map_0052_x1024.png,1024x1280
7546,/l/vision/v5/sragas/DTU_patches/img80x64/scan94_depth_map_0058_x64.png,scan94_depth_map_0058_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan94_depth_map_0058_x128.png,scan94_depth_map_0058_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan94_depth_map_0058_x256.png,scan94_depth_map_0058_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan94_depth_map_0058_x512.png,scan94_depth_map_0058_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan94_depth_map_0058_x1024.png,scan94_depth_map_0058_x1024.png,1024x1280
6419,/l/vision/v5/sragas/DTU_patches/img80x64/scan75_depth_map_0019_x64.png,scan75_depth_map_0019_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan75_depth_map_0019_x128.png,scan75_depth_map_0019_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan75_depth_map_0019_x256.png,scan75_depth_map_0019_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan75_depth_map_0019_x512.png,scan75_depth_map_0019_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan75_depth_map_0019_x1024.png,scan75_depth_map_0019_x1024.png,1024x1280
1766,/l/vision/v5/sragas/DTU_patches/img80x64/scan125_depth_map_0038_x64.png,scan125_depth_map_0038_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan125_depth_map_0038_x128.png,scan125_depth_map_0038_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan125_depth_map_0038_x256.png,scan125_depth_map_0038_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan125_depth_map_0038_x512.png,scan125_depth_map_0038_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan125_depth_map_0038_x1024.png,scan125_depth_map_0038_x1024.png,1024x1280
7825,/l/vision/v5/sragas/DTU_patches/img80x64/scan99_depth_map_0017_x64.png,scan99_depth_map_0017_x64.png,64x80,/l/vision/v5/sragas/DTU_patches/img160x128/scan99_depth_map_0017_x128.png,scan99_depth_map_0017_x128.png,128x160,/l/vision/v5/sragas/DTU_patches/img320x256/scan99_depth_map_0017_x256.png,scan99_depth_map_0017_x256.png,256x320,/l/vision/v5/sragas/DTU_patches/img640x512/scan99_depth_map_0017_x512.png,scan99_depth_map_0017_x512.png,512x640,/l/vision/v5/sragas/DTU_patches/img1280x1024/scan99_depth_map_0017_x1024.png,scan99_depth_map_0017_x1024.png,1024x1280
